숙소번호,업소명,업종명,서비스대상구분,소재지도로명주소,지역코드,객실수,등급
S19620,山川민박,민박,내국인,경상북도 예천군 효자면 은풍로 778,O20,3,
S19621,예천늘봄,민박,내국인,경상북도 예천군 용문면 맛질길 160-21,O20,3,
S19622,초원,민박,내국인,경상북도 예천군 풍양면 덕암로 1123-35,O20,1,
S19623,탈스테이,민박,내국인,경상북도 예천군 호명면 산합길 19,O20,1,
S19624,하늘달,민박,내국인,경상북도 예천군 풍양면 덕암로 1123-41,O20,2,
S19625,회룡포민박,민박,내국인,경상북도 예천군 용궁면 회룡포길 339,O20,3,
S19626,e편한민박,민박,제한없음,경상북도 봉화군 소천면 소천로 1239-57,O21,3,
S19627,가람민박,민박,제한없음,경상북도 봉화군 명호면 청량로 488,O21,3,
S19628,각화산민박,민박,제한없음,경상북도 봉화군 춘양면 공세동길 133,O21,7,
S19629,강시골계곡민박,민박,제한없음,경상북도 봉화군 소천면 강시골길 45,O21,2,
S19630,고선리농어촌민박,민박,제한없음,경상북도 봉화군 소천면 구마동길 502,O21,3,
S19631,고향펜션캠핑,펜션,제한없음,경상북도 봉화군 소천면 구마동길 1032,O21,8,
S19632,관광민박,민박,제한없음,경상북도 봉화군 물야면 오전약수탕길 18-21,O21,3,
S19633,구마동민박,민박,제한없음,경상북도 봉화군 소천면 구마동길 1061-4,O21,7,
S19634,구마동초원민박,민박,제한없음,경상북도 봉화군 소천면 구마동길 513-55,O21,3,
S19635,구마일주통나무집민박,민박,제한없음,경상북도 봉화군 소천면 구마동길 1199,O21,7,
S19636,구마황토민박,민박,제한없음,경상북도 봉화군 소천면 구마동길 712,O21,7,
S19637,그린케슬민박,민박,제한없음,경상북도 봉화군 법전면 사미정로 784,O21,4,
S19638,금정쉼터민박,민박,제한없음,경상북도 봉화군 춘양면 춘양로 2249,O21,2,
S19639,기분좋은민박,민박,제한없음,경상북도 봉화군 소천면 구마동길 706,O21,5,
S19640,기차가보이는풍경,민박,제한없음,경상북도 봉화군 소천면 막지고개길 75,O21,3,
S19641,꿈꾸는 농부학교,민박,제한없음,경상북도 봉화군 물야면 도사리길 156-159,O21,2,
S19642,나들이민박,민박,제한없음,경상북도 봉화군 소천면 배나들길 73,O21,3,
S19643,나무네숲민박,민박,제한없음,경상북도 봉화군 명호면 청량로 763-81,O21,2,
S19644,나무피리황토방민박,민박,제한없음,경상북도 봉화군 법전면 사미정로 716-25,O21,2,
S19645,남회룡민박,민박,제한없음,경상북도 봉화군 소천면 남회룡로 882,O21,3,
S19646,다리건너하얀집민박,민박,제한없음,경상북도 봉화군 석포면 백천길 50-8,O21,2,
S19647,닭실민박,민박,제한없음,경상북도 봉화군 봉화읍 충재길 14-5,O21,3,
S19648,당재민박,민박,제한없음,경상북도 봉화군 춘양면 학산길 660-17,O21,2,
S19649,대머리민박,민박,제한없음,경상북도 봉화군 석포면 석포로 162-1,O21,3,
S19650,두레민박,민박,제한없음,경상북도 봉화군 재산면 평지마1길 43,O21,3,
S19651,들꽃피는팬션민박,민박,제한없음,경상북도 봉화군 명호면 청량산길 127-1,O21,3,
S19652,마라톤하우스,민박,제한없음,경상북도 봉화군 물야면 생달길 246-103,O21,4,
S19653,망와고택,민박,제한없음,경상북도 봉화군 물야면 오록2길 48,O21,3,
S19654,머털도사펜션민박,민박,제한없음,경상북도 봉화군 소천면 두음길 270,O21,4,
S19655,명호민박,민박,제한없음,경상북도 봉화군 명호면 청량로 1233,O21,7,
S19656,물빛고은민박,민박,제한없음,경상북도 봉화군 소천면 소천로 1239-46,O21,2,
S19657,민들레들꽃처럼민박,민박,제한없음,경상북도 봉화군 명호면 청량로 524,O21,2,
S19658,박달장민박,민박,제한없음,경상북도 봉화군 물야면 오전약수탕길39-19,O21,2,
S19659,발전소민박,민박,제한없음,경상북도 봉화군 소천면 배나들길 75,O21,3,
S19660,백두대간수목원민박,민박,제한없음,경상북도 봉화군 춘양면 문수로 2187-2,O21,4,
S19661,백두대간팬션민박,민박,제한없음,경상북도 봉화군 춘양면 춘양로 1431-71,O21,3,
S19662,별빛뜰애,민박,제한없음,경상북도 봉화군 명호면 갈골길 229,O21,3,
S19663,보랏빛민박,민박,제한없음,경상북도 봉화군 춘양면 우촌길 7,O21,4,
S19664,봄.여름.가을 이야기,민박,제한없음,경상북도 봉화군 법전면 감의길 91,O21,2,
S19665,봉화별민박,민박,제한없음,경상북도 봉화군 소천면 구마동길 513-127,O21,3,
S19666,봉화수목원펜션,민박,제한없음,경상북도 봉화군 물야면 오록3길 63-150,O21,4,
S19667,봉화현동천무지개민박,민박,제한없음,경상북도 봉화군 소천면 청옥로 149-26,O21,4,
S19668,봉화황토민박,민박,제한없음,경상북도 봉화군 소천면 임기로 406-10,O21,2,
S19669,분천민박,민박,제한없음,경상북도 봉화군 소천면 분천2길 4-7,O21,2,
S19670,분천협곡민박,민박,제한없음,경상북도 봉화군 소천면 분천길 30,O21,3,
S19671,사과꽃향기민박,민박,제한없음,경상북도 봉화군 봉성면 시거리길 267-207,O21,3,
S19672,사미정계곡펜션 1호,민박,제한없음,경상북도 봉화군 법전면 사미정로 783-29,O21,2,
S19673,사미정계곡펜션 2호,민박,제한없음,경상북도 봉화군 법전면 사미정로 783-23,O21,2,
S19674,사미정민박,민박,제한없음,경상북도 봉화군 법전면 사미정로 783-34,O21,2,
S19675,산골나그네민박,민박,제한없음,경상북도 봉화군 재산면 아름길 87,O21,4,
S19676,산골쉼터민박,민박,제한없음,경상북도 봉화군 물야면 생달길 340,O21,3,
S19677,산너울 민박,민박,제한없음,경상북도 봉화군 재산면 재산로 532,O21,2,
S19678,산들정,민박,제한없음,경상북도 봉화군 소천면 두음길 309-100,O21,2,
S19679,산수가든민박,민박,제한없음,경상북도 봉화군 물야면 백병길 4,O21,3,
S19680,선계산방민박,민박,제한없음,경상북도 봉화군 물야면 생달길 246-31,O21,2,
S19681,선달산민박,민박,제한없음,경상북도 봉화군 물야면 생달길 284-27,O21,3,
S19682,성공시대민박,민박,제한없음,경상북도 봉화군 춘양면 우촌길 7,O21,4,
S19683,소천황토민박,민박,제한없음,경상북도 봉화군 소천면 임기로 406-12,O21,4,
S19684,솔바람펜션민박,민박,제한없음,경상북도 봉화군 춘양면 춘양로 1532-22,O21,5,
S19685,솔향기민박,민박,제한없음,경상북도 봉화군 춘양면 참새골길 236,O21,8,
S19686,송이숲민박,민박,제한없음,경상북도 봉화군 춘양면 문수로 2249-26,O21,4,
S19687,수목원펜션,민박,제한없음,경상북도 봉화군 춘양면 춘양로 1408,O21,4,
S19688,숲속＆펜션,민박,제한없음,경상북도 봉화군 춘양면 약수동길 147,O21,3,
S19689,승부협곡펜션민박,민박,제한없음,경상북도 봉화군 석포면 승부길 1086,O21,5,
S19690,시골민박,민박,제한없음,경상북도 봉화군 법전면 부트내길 8,O21,2,
S19691,씨앤에이치민박,민박,제한없음,경상북도 봉화군 춘양면 춘양로 785-80,O21,2,
S19692,아름다운민박,민박,제한없음,경상북도 봉화군 명호면 노루목재길 3,O21,6,
S19693,여울목민박,민박,제한없음,경상북도 봉화군 명호면 명재로 106-21,O21,5,
S19694,오렌지꽃향기는바람에날리고민박,민박,제한없음,경상북도 봉화군 명호면 남애길 438-1,O21,1,
S19695,온새미로민박,민박,제한없음,경상북도 봉화군 소천면 소천로 1239-62,O21,22,
S19696,우구치리마을회민박,민박,제한없음,경상북도 봉화군 춘양면 상금정길 224,O21,3,
S19697,운곡천민박,민박,제한없음,경상북도 봉화군 명호면 청량로 1353-297,O21,2,
S19698,임기3리 민박,민박,제한없음,경상북도 봉화군 소천면 임기로 306-50,O21,5,
S19699,전통한옥민박,민박,제한없음,경상북도 봉화군 춘양면 문수로 2135,O21,4,
S19700,정원가든민박,민박,제한없음,경상북도 봉화군 법전면 사미정로 862-20,O21,3,
S19701,정원민박,민박,제한없음,경상북도 봉화군 춘양면 문수로 2187-28,O21,2,
S19702,주목산장,민박,제한없음,경상북도 봉화군 물야면 생달길 352,O21,5,
S19703,참새콘도민박,민박,제한없음,경상북도 봉화군 춘양면 참새골길 402,O21,2,
S19704,천일민박,민박,제한없음,경상북도 봉화군 재산면 재산로 601,O21,2,
S19705,청담재,민박,제한없음,경상북도 봉화군 춘양면 석문동길 283-19,O21,2,
S19706,청량산 참 민박,민박,제한없음,경상북도 봉화군 명호면 광석길 34,O21,4,
S19707,청량산 휴 민박 1,민박,제한없음,경상북도 봉화군 명호면 청량로 446-3,O21,4,
S19708,청량산 휴 민박 2,민박,제한없음,경상북도 봉화군 명호면 청량로 446-4,O21,4,
